date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:53:23	30800/30800	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202138cd805270afe2d243ba575fc9ea2%22	https://preview.ait-themes.club/theme/sushi/author/admin/feed/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/author/admin/feed/index.html	(from https://preview.ait-themes.club/theme/sushi/author/admin/)
15:53:23	2910/2910	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:46:46%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2F2013%2F09%2F05%2Finvite-your-friends-to-a-sushi-party%2F&format=xml	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed922f.html	(from https://preview.ait-themes.club/theme/sushi/2013/09/05/invite-your-friends-to-a-sushi-party/)
15:53:24	55101/55101	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:46:47%20GMT	https://preview.ait-themes.club/theme/sushi/author/admin/page/2/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/author/admin/page/2/index.html	(from https://preview.ait-themes.club/theme/sushi/author/admin/)
15:53:25	1025/1025	---M-Z	200	added ('OK')	application/rss+xml	etag:%226dd4660a1f3c83906054a82a90d393cb%22	https://preview.ait-themes.club/theme/sushi/2013/09/05/invite-your-friends-to-a-sushi-party/feed/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/2013/09/05/invite-your-friends-to-a-sushi-party/feed/index.html	(from https://preview.ait-themes.club/theme/sushi/2013/09/05/invite-your-friends-to-a-sushi-party/)
15:53:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jan%202018%2010:46:49%20GMT	https://preview.ait-themes.club/theme/sushi/?p=216	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/index4659.html	(from https://preview.ait-themes.club/theme/sushi/2013/09/05/invite-your-friends-to-a-sushi-party/)
15:53:26	51973/51973	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:46:49%20GMT	https://preview.ait-themes.club/theme/sushi/2013/09/05/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/2013/09/05/index.html	(from https://preview.ait-themes.club/theme/sushi/2013/09/05/invite-your-friends-to-a-sushi-party/)
15:53:27	2590/2590	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:46:50%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2F2013%2F09%2F21%2Fsushi-is-great-taste-experience%2F	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed3bc2.html	(from https://preview.ait-themes.club/theme/sushi/2013/09/21/sushi-is-great-taste-experience/)
15:53:27	52163/52163	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:46:50%20GMT	https://preview.ait-themes.club/theme/sushi/2013/09/21/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/2013/09/21/index.html	(from https://preview.ait-themes.club/theme/sushi/2013/09/05/invite-your-friends-to-a-sushi-party/)
15:53:27	1010/1010	---M-Z	200	added ('OK')	application/rss+xml	etag:%226dd4660a1f3c83906054a82a90d393cb%22	https://preview.ait-themes.club/theme/sushi/2013/09/21/sushi-is-great-taste-experience/feed/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/2013/09/21/sushi-is-great-taste-experience/feed/index.html	(from https://preview.ait-themes.club/theme/sushi/2013/09/21/sushi-is-great-taste-experience/)
15:53:28	2860/2860	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:46:51%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2F2013%2F09%2F21%2Fsushi-is-great-taste-experience%2F&format=xml	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed563a.html	(from https://preview.ait-themes.club/theme/sushi/2013/09/21/sushi-is-great-taste-experience/)
15:53:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jan%202018%2010:46:51%20GMT	https://preview.ait-themes.club/theme/sushi/?p=1221	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/index1596.html	(from https://preview.ait-themes.club/theme/sushi/2013/09/21/sushi-is-great-taste-experience/)
15:53:29	2579/2579	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:46:52%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2F2013%2F10%2F02%2Ftraditional-japanese-cuisine%2F	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed4a04.html	(from https://preview.ait-themes.club/theme/sushi/2013/10/02/traditional-japanese-cuisine/)
15:53:29	1001/1001	---M-Z	200	added ('OK')	application/rss+xml	etag:%226dd4660a1f3c83906054a82a90d393cb%22	https://preview.ait-themes.club/theme/sushi/2013/10/02/traditional-japanese-cuisine/feed/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/2013/10/02/traditional-japanese-cuisine/feed/index.html	(from https://preview.ait-themes.club/theme/sushi/2013/10/02/traditional-japanese-cuisine/)
15:53:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jan%202018%2010:46:53%20GMT	https://preview.ait-themes.club/theme/sushi/?p=687	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/indexcbf7.html	(from https://preview.ait-themes.club/theme/sushi/2013/10/02/traditional-japanese-cuisine/)
15:53:32	2849/2849	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:46:53%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2F2013%2F10%2F02%2Ftraditional-japanese-cuisine%2F&format=xml	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed693c.html	(from https://preview.ait-themes.club/theme/sushi/2013/10/02/traditional-japanese-cuisine/)
15:53:33	3971/3971	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202138cd805270afe2d243ba575fc9ea2%22	https://preview.ait-themes.club/theme/sushi/tag/language/feed/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/tag/language/feed/index.html	(from https://preview.ait-themes.club/theme/sushi/tag/language/)
15:53:33	7602/7602	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202138cd805270afe2d243ba575fc9ea2%22	https://preview.ait-themes.club/theme/sushi/tag/wordpress/feed/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/tag/wordpress/feed/index.html	(from https://preview.ait-themes.club/theme/sushi/tag/wordpress/)
15:53:34	2556/2556	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:46:57%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2F2014%2F06%2F18%2Fdelicacy-from-the-sea%2F	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embedd2bd.html	(from https://preview.ait-themes.club/theme/sushi/2014/06/18/delicacy-from-the-sea/)
15:53:35	977/977	---M-Z	200	added ('OK')	application/rss+xml	etag:%226dd4660a1f3c83906054a82a90d393cb%22	https://preview.ait-themes.club/theme/sushi/2014/06/18/delicacy-from-the-sea/feed/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/2014/06/18/delicacy-from-the-sea/feed/index.html	(from https://preview.ait-themes.club/theme/sushi/2014/06/18/delicacy-from-the-sea/)
15:53:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jan%202018%2010:46:58%20GMT	https://preview.ait-themes.club/theme/sushi/?p=2611	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/indexce0b.html	(from https://preview.ait-themes.club/theme/sushi/2014/06/18/delicacy-from-the-sea/)
15:53:36	2826/2826	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:46:59%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2F2014%2F06%2F18%2Fdelicacy-from-the-sea%2F&format=xml	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embedef70.html	(from https://preview.ait-themes.club/theme/sushi/2014/06/18/delicacy-from-the-sea/)
15:53:37	2529/2529	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:00%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2F2014%2F06%2F18%2Fa-harmony-of-flavors%2F	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed6dfa.html	(from https://preview.ait-themes.club/theme/sushi/2014/06/18/a-harmony-of-flavors/)
15:53:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jan%202018%2010:47:01%20GMT	https://preview.ait-themes.club/theme/sushi/?p=2614	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/index1697.html	(from https://preview.ait-themes.club/theme/sushi/2014/06/18/a-harmony-of-flavors/)
15:53:38	2799/2799	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:02%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2F2014%2F06%2F18%2Fa-harmony-of-flavors%2F&format=xml	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed84d2.html	(from https://preview.ait-themes.club/theme/sushi/2014/06/18/a-harmony-of-flavors/)
15:53:39	975/975	---M-Z	200	added ('OK')	application/rss+xml	etag:%226dd4660a1f3c83906054a82a90d393cb%22	https://preview.ait-themes.club/theme/sushi/2014/06/18/a-harmony-of-flavors/feed/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/2014/06/18/a-harmony-of-flavors/feed/index.html	(from https://preview.ait-themes.club/theme/sushi/2014/06/18/a-harmony-of-flavors/)
15:53:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jan%202018%2010:47:03%20GMT	https://preview.ait-themes.club/theme/sushi/?p=328	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/indexc518.html	(from https://preview.ait-themes.club/theme/sushi/event/exhibition-of-sushi-catering/)
15:53:41	2561/2561	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:04%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2Fevent%2Fexhibition-of-sushi-catering%2F	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed5504.html	(from https://preview.ait-themes.club/theme/sushi/event/exhibition-of-sushi-catering/)
15:53:42	2835/2835	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:06%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2Fevent%2Fexhibition-of-sushi-catering%2F&format=xml	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed2993.html	(from https://preview.ait-themes.club/theme/sushi/event/exhibition-of-sushi-catering/)
15:53:44	6309/6309	---M--	200	added ('OK')	image/jpeg	etag:%2218a5-54a6ad0e184a6%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/cache/images/bigstock-Japanese-Cuisine-Chuka-Seawe-47329690/bigstock-Japanese-Cuisine-Chuka-Seawe-47329690-1466849210.jpg	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/cache/images/bigstock-Japanese-Cuisine-Chuka-Seawe-47329690/bigstock-Japanese-Cuisine-Chuka-Seawe-47329690-1466849210.jpg	(from https://preview.ait-themes.club/theme/sushi/event/exhibition-of-sushi-catering/)
15:53:46	58450/58450	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:08%20GMT	https://preview.ait-themes.club/theme/sushi/events/company-events/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/events/company-events/index.html	(from https://preview.ait-themes.club/theme/sushi/event/exhibition-of-sushi-catering/)
15:53:48	63696/63696	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:10%20GMT	https://preview.ait-themes.club/theme/sushi/event/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/event/index.html	(from https://preview.ait-themes.club/theme/sushi/event/exhibition-of-sushi-catering/)
15:53:49	2550/2550	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:12%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2Fevent%2Fsushi-chef-conference%2F	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embedd3c8.html	(from https://preview.ait-themes.club/theme/sushi/event/sushi-chef-conference/)
15:53:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jan%202018%2010:47:13%20GMT	https://preview.ait-themes.club/theme/sushi/?p=828	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/indexe4dc.html	(from https://preview.ait-themes.club/theme/sushi/event/sushi-chef-conference/)
15:53:51	2824/2824	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:14%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2Fevent%2Fsushi-chef-conference%2F&format=xml	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed7156.html	(from https://preview.ait-themes.club/theme/sushi/event/sushi-chef-conference/)
15:53:52	2575/2575	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:15%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2Fevent%2Fconference-of-best-japan-chefs%2F	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed4c10.html	(from https://preview.ait-themes.club/theme/sushi/event/conference-of-best-japan-chefs/)
15:53:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jan%202018%2010:47:16%20GMT	https://preview.ait-themes.club/theme/sushi/?p=1219	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/indexb213.html	(from https://preview.ait-themes.club/theme/sushi/event/conference-of-best-japan-chefs/)
15:53:54	545957/545957	---M--	200	added ('OK')	image/jpeg	etag:%22854a5-4fcc13346ac80%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/bigstock-Closeup-of-woman-chef-putting-61323050.jpg	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/bigstock-Closeup-of-woman-chef-putting-61323050.jpg	(from https://preview.ait-themes.club/theme/sushi/2013/07/31/focus-on-creativity/)
15:53:54	2849/2849	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:17%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2Fevent%2Fconference-of-best-japan-chefs%2F&format=xml	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embedea78.html	(from https://preview.ait-themes.club/theme/sushi/event/conference-of-best-japan-chefs/)
15:53:55	2573/2573	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:18%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2Fevent%2Fpromotion-of-our-new-ricipe%2F	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed55ab.html	(from https://preview.ait-themes.club/theme/sushi/event/promotion-of-our-new-ricipe/)
15:53:56	2847/2847	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:19%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2Fevent%2Fpromotion-of-our-new-ricipe%2F&format=xml	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed53a7.html	(from https://preview.ait-themes.club/theme/sushi/event/promotion-of-our-new-ricipe/)
15:54:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jan%202018%2010:47:20%20GMT	https://preview.ait-themes.club/theme/sushi/?p=1284	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/indexbbcb.html	(from https://preview.ait-themes.club/theme/sushi/event/promotion-of-our-new-ricipe/)
15:54:09	56190/56190	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:31%20GMT	https://preview.ait-themes.club/theme/sushi/events/category-2/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/events/category-2/index.html	(from https://preview.ait-themes.club/theme/sushi/event/promotion-of-our-new-ricipe/)
15:54:11	2566/2566	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:34%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2Fevent%2Ftasting-of-seafood-sushi%2F	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embedf1d0.html	(from https://preview.ait-themes.club/theme/sushi/event/tasting-of-seafood-sushi/)
15:54:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jan%202018%2010:47:35%20GMT	https://preview.ait-themes.club/theme/sushi/?p=1563	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/index7329.html	(from https://preview.ait-themes.club/theme/sushi/event/tasting-of-seafood-sushi/)
15:54:14	2840/2840	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:36%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2Fevent%2Ftasting-of-seafood-sushi%2F&format=xml	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed1263.html	(from https://preview.ait-themes.club/theme/sushi/event/tasting-of-seafood-sushi/)
15:54:15	2541/2541	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:38%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2Fevent%2Fcooking-with-salmon%2F	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embedfb08.html	(from https://preview.ait-themes.club/theme/sushi/event/cooking-with-salmon/)
15:54:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Jan%202018%2010:47:40%20GMT	https://preview.ait-themes.club/theme/sushi/?p=1570	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/index2bee.html	(from https://preview.ait-themes.club/theme/sushi/event/cooking-with-salmon/)
15:54:18	2815/2815	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:47:41%20GMT	https://preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.ait-themes.club%2Ftheme%2Fsushi%2Fevent%2Fcooking-with-salmon%2F&format=xml	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-json/oembed/1.0/embedeb65.html	(from https://preview.ait-themes.club/theme/sushi/event/cooking-with-salmon/)
